deployment_organization_code,deployment_code,analysis_organization_code,analysis_code,recording_codes,analysis_sound_source_codes,analysis_granularity_code,analysis_start_datetime,analysis_end_datetime,analysis_sample_rate_khz,analysis_min_frequency_khz,analysis_max_frequency_khz,analysis_processing_code,analysis_quality_code,analysis_protocol_reference,analysis_dataset_url,analysis_release_data,analysis_release_pacm,detector_codes,detector_version,detector_json,detector_output_filename,detector_output_uri,analysis_analysts,analysis_json,analysis_comments
SWFSC,SWFSC_MBY_20230711_ADRIFT_080,SWFSC,BEAKED_ANALYSIS,SoundTrap_Recordings,"BBWH,BW43,BWC,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-07-13T07:00:00Z,2023-07-16T20:59:59Z,384,0,288,POST-PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_080,SWFSC,BLWH_ANALYSIS,SoundTrap_Recordings,BLWH,INTERVAL,2023-07-11T20:00:00Z,2023-07-16T19:59:59Z,384,0,0.25,POST-PROCESSED,FULLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_080,SWFSC,FIWH_ANALYSIS,SoundTrap_Recordings,FIWH,INTERVAL,2023-07-13T05:00:00Z,2023-07-16T04:59:59Z,384,0,0.25,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_080,SWFSC,GRWH_ANALYSIS,SoundTrap_Recordings,GRWH,INTERVAL,2023-07-13T19:00:00Z,2023-07-14T23:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., D’Spain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_080,SWFSC,NBHF_ANALYSIS,SoundTrap_Recordings,NBHF,INTERVAL,2023-07-12T02:00:00Z,2023-07-16T15:59:59Z,384,0,384,POST-PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_080,SWFSC,PWDO_ANALYSIS,SoundTrap_Recordings,PWDO,INTERVAL,2023-07-12T02:00:00Z,2023-07-16T14:59:59Z,384,0,100,POST-PROCESSED,�FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_080,SWFSC,UNDO_ANALYSIS,SoundTrap_Recordings,UNDO,INTERVAL,2023-07-14T23:00:00Z,2023-07-16T05:59:59Z,384,0,100,POST-PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_081,SWFSC,BLWH_ANALYSIS,SoundTrap_Recordings,BLWH,INTERVAL,2023-07-11T21:00:00Z,2023-07-16T17:59:59Z,384,0,0.25,POST-PROCESSED,FULLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_081,SWFSC,FIWH_ANALYSIS,SoundTrap_Recordings,FIWH,INTERVAL,2023-07-11T21:00:00Z,2023-07-16T12:59:59Z,384,0,0.25,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_081,SWFSC,GRAM_ANALYSIS,SoundTrap_Recordings,GRAM,INTERVAL,2023-07-15T07:00:00Z,2023-07-15T07:59:59Z,384,0,100,POST-PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_081,SWFSC,NBHF_ANALYSIS,SoundTrap_Recordings,NBHF,INTERVAL,2023-07-13T15:00:00Z,2023-07-16T14:59:59Z,384,0,384,POST-PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_081,SWFSC,PWDO_ANALYSIS,SoundTrap_Recordings,PWDO,INTERVAL,2023-07-12T03:00:00Z,2023-07-16T10:59:59Z,384,0,100,POST-PROCESSED,�FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_081,SWFSC,UNDO_ANALYSIS,SoundTrap_Recordings,UNDO,INTERVAL,2023-07-12T18:00:00Z,2023-07-16T16:59:59Z,384,0,100,POST-PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_082,SWFSC,BLWH_ANALYSIS,SoundTrap_Recordings,BLWH,INTERVAL,2023-07-11T22:00:00Z,2023-07-15T18:59:59Z,384,0,0.25,POST-PROCESSED,FULLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_082,SWFSC,FIWH_ANALYSIS,SoundTrap_Recordings,FIWH,INTERVAL,2023-07-11T22:00:00Z,2023-07-15T16:59:59Z,384,0,0.25,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_082,SWFSC,NBHF_ANALYSIS,SoundTrap_Recordings,NBHF,INTERVAL,2023-07-12T03:00:00Z,2023-07-15T13:59:59Z,384,0,384,POST-PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_082,SWFSC,PWDO_ANALYSIS,SoundTrap_Recordings,PWDO,INTERVAL,2023-07-11T23:00:00Z,2023-07-15T18:59:59Z,384,0,100,POST-PROCESSED,�FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_082,SWFSC,UNDO_ANALYSIS,SoundTrap_Recordings,UNDO,INTERVAL,2023-07-12T11:00:00Z,2023-07-15T17:59:59Z,384,0,100,POST-PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_083,SWFSC,BLWH_ANALYSIS,SoundTrap_Recordings,BLWH,INTERVAL,2023-07-11T22:00:00Z,2023-07-16T16:59:59Z,384,0,0.25,POST-PROCESSED,FULLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_083,SWFSC,FIWH_ANALYSIS,SoundTrap_Recordings,FIWH,INTERVAL,2023-07-11T23:00:00Z,2023-07-16T17:59:59Z,384,0,0.25,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_083,SWFSC,GRAM_ANALYSIS,SoundTrap_Recordings,GRAM,INTERVAL,2023-07-12T07:00:00Z,2023-07-16T04:59:59Z,384,0,100,POST-PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_083,SWFSC,GRWH_ANALYSIS,SoundTrap_Recordings,GRWH,INTERVAL,2023-07-15T03:00:00Z,2023-07-15T03:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., D’Spain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_083,SWFSC,NBHF_ANALYSIS,SoundTrap_Recordings,NBHF,INTERVAL,2023-07-11T22:00:00Z,2023-07-16T16:59:59Z,384,0,384,POST-PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_083,SWFSC,PWDO_ANALYSIS,SoundTrap_Recordings,PWDO,INTERVAL,2023-07-12T08:00:00Z,2023-07-16T04:59:59Z,384,0,100,POST-PROCESSED,�FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20230711_ADRIFT_083,SWFSC,UNDO_ANALYSIS,SoundTrap_Recordings,UNDO,INTERVAL,2023-07-12T14:00:00Z,2023-07-13T11:59:59Z,384,0,100,POST-PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_101,SWFSC,BEAKED_ANALYSIS,SoundTrap_Recordings,"BBWH,BW43,BWC,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-11-06T21:00:00Z,2023-11-07T03:59:59Z,384,0,288,POST-PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_101,SWFSC,BLWH_ANALYSIS,SoundTrap_Recordings,BLWH,INTERVAL,2023-11-06T17:00:00Z,2023-11-10T17:59:59Z,384,0,0.25,POST-PROCESSED,FULLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_101,SWFSC,FIWH_ANALYSIS,SoundTrap_Recordings,FIWH,INTERVAL,2023-11-06T17:00:00Z,2023-11-10T17:59:59Z,384,0,0.25,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_101,SWFSC,HUWH_ANALYSIS,SoundTrap_Recordings,HUWH,INTERVAL,2023-11-06T22:00:00Z,2023-11-10T18:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_101,SWFSC,NBHF_ANALYSIS,SoundTrap_Recordings,NBHF,INTERVAL,2023-11-07T10:00:00Z,2023-11-10T00:59:59Z,384,0,384,POST-PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_101,SWFSC,PWDO_ANALYSIS,SoundTrap_Recordings,PWDO,INTERVAL,2023-11-07T00:00:00Z,2023-11-10T16:59:59Z,384,0,100,POST-PROCESSED,�FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_101,SWFSC,UNDO_ANALYSIS,SoundTrap_Recordings,UNDO,INTERVAL,2023-11-07T02:00:00Z,2023-11-10T16:59:59Z,384,0,100,POST-PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_102,SWFSC,BEAKED_ANALYSIS,SoundTrap_Recordings,"BBWH,BW43,BWC,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-11-08T05:00:00Z,2023-11-10T06:59:59Z,384,0,288,POST-PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_102,SWFSC,BLWH_ANALYSIS,SoundTrap_Recordings,BLWH,INTERVAL,2023-11-06T17:00:00Z,2023-11-08T06:59:59Z,384,0,0.25,POST-PROCESSED,FULLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_102,SWFSC,FIWH_ANALYSIS,SoundTrap_Recordings,FIWH,INTERVAL,2023-11-06T17:00:00Z,2023-11-10T19:59:59Z,384,0,0.25,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_102,SWFSC,HUWH_ANALYSIS,SoundTrap_Recordings,HUWH,INTERVAL,2023-11-06T19:00:00Z,2023-11-10T18:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_102,SWFSC,NBHF_ANALYSIS,SoundTrap_Recordings,NBHF,INTERVAL,2023-11-09T21:00:00Z,2023-11-09T21:59:59Z,384,0,384,POST-PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_102,SWFSC,PWDO_ANALYSIS,SoundTrap_Recordings,PWDO,INTERVAL,2023-11-06T22:00:00Z,2023-11-10T09:59:59Z,384,0,100,POST-PROCESSED,�FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_102,SWFSC,UNDO_ANALYSIS,SoundTrap_Recordings,UNDO,INTERVAL,2023-11-06T20:00:00Z,2023-11-07T09:59:59Z,384,0,100,POST-PROCESSED,FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_103,SWFSC,BEAKED_ANALYSIS,SoundTrap_Recordings,"BBWH,BW43,BWC,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-11-07T08:00:00Z,2023-11-10T19:59:59Z,384,0,288,POST-PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_103,SWFSC,BLWH_ANALYSIS,SoundTrap_Recordings,BLWH,INTERVAL,2023-11-06T19:00:00Z,2023-11-10T20:59:59Z,384,0,0.25,POST-PROCESSED,FULLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_103,SWFSC,FIWH_ANALYSIS,SoundTrap_Recordings,FIWH,INTERVAL,2023-11-06T19:00:00Z,2023-11-10T20:59:59Z,384,0,0.25,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_103,SWFSC,GRWH_ANALYSIS,SoundTrap_Recordings,GRWH,INTERVAL,2023-11-07T06:00:00Z,2023-11-07T06:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,"Guazzo, R. A., Helble, T. A., D’Spain, G. L., Weller, D. W., Wiggins, S. M., & Hildebrand, J. A. (2017). Migratory behavior of eastern North Pacific gray whales tracked using a hydrophone array. PLOS ONE, 12(10), e0185585. https://doi.org/10.1371/journal.pone.0185585",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_103,SWFSC,HUWH_ANALYSIS,SoundTrap_Recordings,HUWH,INTERVAL,2023-11-06T19:00:00Z,2023-11-10T20:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_103,SWFSC,NBHF_ANALYSIS,SoundTrap_Recordings,NBHF,INTERVAL,2023-11-07T12:00:00Z,2023-11-08T07:59:59Z,384,0,384,POST-PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_103,SWFSC,SPWH_ANALYSIS,SoundTrap_Recordings,SPWH,INTERVAL,2023-11-09T05:00:00Z,2023-11-09T05:59:59Z,384,0,48,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_104,SWFSC,BEAKED_ANALYSIS,SoundTrap_Recordings,"BBWH,BW43,BWC,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-11-06T21:00:00Z,2023-11-10T22:59:59Z,384,0,288,POST-PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_104,SWFSC,BLWH_ANALYSIS,SoundTrap_Recordings,BLWH,INTERVAL,2023-11-06T20:00:00Z,2023-11-09T18:59:59Z,384,0,0.25,POST-PROCESSED,FULLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_104,SWFSC,FIWH_ANALYSIS,SoundTrap_Recordings,FIWH,INTERVAL,2023-11-06T19:00:00Z,2023-11-10T20:59:59Z,384,0,0.25,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_104,SWFSC,HUWH_ANALYSIS,SoundTrap_Recordings,HUWH,INTERVAL,2023-11-06T20:00:00Z,2023-11-10T22:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_104,SWFSC,NBHF_ANALYSIS,SoundTrap_Recordings,NBHF,INTERVAL,2023-11-09T06:00:00Z,2023-11-09T06:59:59Z,384,0,384,POST-PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_104,SWFSC,SPWH_ANALYSIS,SoundTrap_Recordings,SPWH,INTERVAL,2023-11-06T23:00:00Z,2023-11-09T07:59:59Z,384,0,48,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_105,SWFSC,BEAKED_ANALYSIS,SoundTrap_Recordings,"BBWH,BW43,BWC,GOBW,HUBW,STBWH,UNME",INTERVAL,2023-11-07T04:00:00Z,2023-11-09T22:59:59Z,384,0,288,POST-PROCESSED,FULLY_VALIDATED,Simonis et al 2020 (https://swfsc-publications.fisheries.noaa.gov/publications/CR/2020/2020Simonis3.pdf),NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_105,SWFSC,BLWH_ANALYSIS,SoundTrap_Recordings,BLWH,INTERVAL,2023-11-06T20:00:00Z,2023-11-10T20:59:59Z,384,0,0.25,POST-PROCESSED,FULLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_105,SWFSC,FIWH_ANALYSIS,SoundTrap_Recordings,FIWH,INTERVAL,2023-11-06T20:00:00Z,2023-11-10T21:59:59Z,384,0,0.25,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_105,SWFSC,HUWH_ANALYSIS,SoundTrap_Recordings,HUWH,INTERVAL,2023-11-06T20:00:00Z,2023-11-10T15:59:59Z,384,0,3,POST-PROCESSED,PARTIALLY_VALIDATED,Unpublished,NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_105,SWFSC,NBHF_ANALYSIS,SoundTrap_Recordings,NBHF,INTERVAL,2023-11-09T10:00:00Z,2023-11-09T10:59:59Z,384,0,384,POST-PROCESSED,PARTIALLY_VALIDATED,https://sael-swfsc.github.io/adrift-analysis-methods/content/ToothedWhales/NBHF-Detection.html,NA,TRUE,TRUE,PAMGUARD_CLICK,NA,NA,NA,NA,NA,NA,NA
SWFSC,SWFSC_MBY_20231106_ADRIFT_105,SWFSC,PWDO_ANALYSIS,SoundTrap_Recordings,PWDO,INTERVAL,2023-11-08T09:00:00Z,2023-11-08T10:59:59Z,384,0,100,POST-PROCESSED,�FULLY_VALIDATED,"Soldevilla, M. S., Henderson, E. E., Campbell, G. S., Wiggins, S. M., Hildebrand, J. A., & Roch, M. A. (2008). Classification of Risso’s and Pacific white-sided dolphins using spectral properties of echolocation clicks. The Journal of the Acoustical Society of America, 124(1), 609–624. https://doi.org/10.1121/1.2932059",NA,TRUE,TRUE,MANUAL,NA,NA,NA,NA,NA,NA,NA
